CepsOrigem;CepDestino;QTD;Altura;Comprimento;Largura;Peso;QTD;SKU
"{""origin_zip_code"":""25085340""";83704175;83704175;height:46;length:188;width:88;weight:25;quantity:1;"sku_id:""39029200""}]}"
"{""origin_zip_code"":""25085340""";83750000;83750000;height:40;length:188;width:108;weight:0.12;quantity:1;"sku_id:""67246008""}]}"
"{""origin_zip_code"":""25085340""";84026513;84026513;height:100;length:100;width:100;weight:13.5;quantity:1;"sku_id:""4877650659""}]}"
"{""origin_zip_code"":""25085340""";84033000;84033000;height:35;length:198;width:158;weight:3;quantity:1;"sku_id:""75726189""}]}"
"{""origin_zip_code"":""25085340""";8410070;08410070;height:46;length:188;width:88;weight:40;quantity:1;"sku_id:""39657034""}]}"
"{""origin_zip_code"":""25085340""";8411470;08411470;height:46;length:188;width:78;weight:1;quantity:1;"sku_id:""12113360""}]}"
"{""origin_zip_code"":""25085340""";84200000;84200000;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";8421570;08421570;height:11;length:16;width:2;weight:1;quantity:1;"sku_id:""34732607""}]}"
"{""origin_zip_code"":""25085340""";8451150;08451150;height:100;length:100;width:100;weight:0.01;quantity:1;"sku_id:""16995745""}]}"
"{""origin_zip_code"":""25085340""";84530000;84530000;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";8460360;08460360;height:100;length:100;width:100;weight:52;quantity:1;"sku_id:""19510502""}]}"
"{""origin_zip_code"":""25085340""";8470460;08470460;height:100;length:100;width:100;weight:80;quantity:1;"sku_id:""16995807""}]}"
"{""origin_zip_code"":""25085340""";8473300;08473300;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";8473541;08473541;height:100;length:100;width:100;weight:80;quantity:1;"sku_id:""16995807""}]}"
"{""origin_zip_code"":""25085340""";8485020;08485020;height:9;length:9;width:8;weight:0.08;quantity:1;"sku_id:""39265586""}]}"
"{""origin_zip_code"":""25085340""";8490885;08490885;height:99;length:9;width:9;weight:0.09;quantity:1;"sku_id:""2792851654""}]}"
"{""origin_zip_code"":""25085340""";85425000;85425000;height:100;length:100;width:100;weight:0.01;quantity:1;"sku_id:""13912968""}]}"
"{""origin_zip_code"":""25085340""";85425000;85425000;height:1;length:2;width:1;weight:3;quantity:1;"sku_id:""429692089""}]}"
"{""origin_zip_code"":""25085340""";85555000;85555000;height:100;length:100;width:100;weight:1;quantity:1;"sku_id:""8297937""}]}"
"{""origin_zip_code"":""25085340""";85560000;85560000;height:1;length:1;width:1;weight:3;quantity:1;"sku_id:""1210941845""}]}"
"{""origin_zip_code"":""25085340""";85601190;85601190;height:9;length:9;width:9;weight:0.01;quantity:1;"sku_id:""4887845775""}]}"
"{""origin_zip_code"":""25085340""";85601650;85601650;height:40;length:188;width:138;weight:40;quantity:1;"sku_id:""2792851902""}]}"
"{""origin_zip_code"":""25085340""";85750000;85750000;height:100;length:100;width:100;weight:131;quantity:1;"sku_id:""24547452""}]}"
"{""origin_zip_code"":""25085340""";85811340;85811340;height:11;length:16;width:2;weight:1;quantity:1;"sku_id:""34732607""}]}"
"{""origin_zip_code"":""25085340""";85870160;85870160;height:100;length:100;width:100;weight:30;quantity:1;"sku_id:""13913004""}]}"
"{""origin_zip_code"":""25085340""";85930000;85930000;height:100;length:100;width:100;weight:1;quantity:1;"sku_id:""24238485""}]}"
"{""origin_zip_code"":""25085340""";85960000;85960000;height:10;length:10;width:10;weight:0.01;quantity:1;"sku_id:""4471824920""}]}"
"{""origin_zip_code"":""25085340""";85960000;85960000;height:40;length:45;width:138;weight:10;quantity:1;"sku_id:""18903117""}]}"
"{""origin_zip_code"":""25085340""";86010180;86010180;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";86015620;86015620;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";86020360;86020360;height:3000;length:188;width:110.00000000000001;weight:40;quantity:1;"sku_id:""18903087""}]}"
"{""origin_zip_code"":""25085340""";86067190;86067190;height:18;length:188;width:138;weight:8;quantity:1;"sku_id:""2792847997""}]}"
"{""origin_zip_code"":""25085340""";86081060;86081060;height:35;length:198;width:158;weight:3;quantity:1;"sku_id:""32317994""}]}"
"{""origin_zip_code"":""25085340""";86083465;86083465;height:100;length:100;width:100;weight:0.09;quantity:1;"sku_id:""19500476""}]}"
"{""origin_zip_code"":""25085340""";86085680;86085680;height:35;length:202.99999999999997;width:193;weight:3;quantity:1;"sku_id:""48699105""}]}"
"{""origin_zip_code"":""25085340""";86085680;86085680;height:35;length:198;width:158;weight:3;quantity:1;"sku_id:""75726189""}]}"
"{""origin_zip_code"":""25085340""";86085680;86085680;height:46;length:188;width:78;weight:1;quantity:1;"sku_id:""12113360""}]}"
"{""origin_zip_code"":""25085340""";86188610;86188610;height:100;length:100;width:100;weight:0.09;quantity:1;"sku_id:""13912920""}]}"
"{""origin_zip_code"":""25085340""";86300000;86300000;height:40;length:198;width:158;weight:1;quantity:1;"sku_id:""36677269""}]}"
"{""origin_zip_code"":""25085340""";86400000;86400000;height:10;length:10;width:10;weight:0.01;quantity:1;"sku_id:""39657041""}]}"
"{""origin_zip_code"":""25085340""";86600111;86600111;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";86604038;86604038;height:1;length:2;width:1;weight:3;quantity:1;"sku_id:""13912888""}]}"
"{""origin_zip_code"":""25085340""";86604038;86604038;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""49545579""}]}"
"{""origin_zip_code"":""25085340""";86720000;86720000;height:100;length:100;width:100;weight:180;quantity:1;"sku_id:""18229709""}]}"
"{""origin_zip_code"":""25085340""";87013070;87013070;height:100;length:100;width:100;weight:1.13;quantity:1;"sku_id:""8297942""}]}"
"{""origin_zip_code"":""25085340""";87020210;87020210;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";87030160;87030160;height:38;length:188;width:88;weight:30;quantity:1;"sku_id:""2792855882""}]}"
"{""origin_zip_code"":""25085340""";87035360;87035360;height:38;length:188;width:138;weight:1;quantity:1;"sku_id:""13912986""}]}"
"{""origin_zip_code"":""25085340""";87170000;87170000;height:100;length:100;width:100;weight:50;quantity:1;"sku_id:""19497722""}]}"
"{""origin_zip_code"":""25085340""";87200278;87200278;height:2;length:12;width:12;weight:0.13;quantity:1;"sku_id:""2792847268""}]}"
"{""origin_zip_code"":""25085340""";87208112;87208112;height:2;length:12;width:12;weight:0.13;quantity:1;"sku_id:""2792847268""}]}"
"{""origin_zip_code"":""25085340""";87260000;87260000;height:37;length:188;width:128;weight:10;quantity:1;"sku_id:""1513963398""}]}"
"{""origin_zip_code"":""25085340""";87302210;87302210;height:40;length:188;width:108;weight:0.12;quantity:1;"sku_id:""67246008""}]}"
"{""origin_zip_code"":""25085340""";87303110;87303110;height:100;length:100;width:100;weight:80;quantity:1;"sku_id:""13912874""}]}"
"{""origin_zip_code"":""25085340""";87501570;87501570;height:35;length:202.99999999999997;width:192;weight:1;quantity:1;"sku_id:""51261894""}]}"
"{""origin_zip_code"":""25085340""";88047000;88047000;height:120;length:34;width:90;weight:1;quantity:1;"sku_id:""45559965""}]}"
"{""origin_zip_code"":""25085340""";88053300;88053300;height:42;length:202.99999999999997;width:193;weight:0.01;quantity:1;"sku_id:""4888117243""}]}"
"{""origin_zip_code"":""25085340""";88058080;88058080;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";88066070;88066070;height:10;length:10;width:10;weight:0.02;quantity:1;"sku_id:""2792864447""}]}"
"{""origin_zip_code"":""25085340""";88085001;88085001;height:35;length:188;width:88;weight:1;quantity:1;"sku_id:""50321511""}]}"
"{""origin_zip_code"":""25085340""";88110580;88110580;height:43;length:158;width:198;weight:3;quantity:1;"sku_id:""62155852""}]}"
"{""origin_zip_code"":""25085340""";88111130;88111130;height:11;length:11;width:11;weight:0.02;quantity:1;"sku_id:""2792854581""}]}"
"{""origin_zip_code"":""25085340""";88113770;88113770;height:10;length:10;width:10;weight:0.01;quantity:1;"sku_id:""2792850889""}]}"
"{""origin_zip_code"":""25085340""";88117335;88117335;height:3000;length:188;width:110.00000000000001;weight:40;quantity:1;"sku_id:""18903087""}]}"
"{""origin_zip_code"":""25085340""";88160308;88160308;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";88220000;88220000;height:40;length:188;width:138;weight:40;quantity:1;"sku_id:""96955632""}]}"
"{""origin_zip_code"":""25085340""";88303230;88303230;height:10;length:10;width:10;weight:0.02;quantity:1;"sku_id:""2792864535""}]}"
"{""origin_zip_code"":""25085340""";88303400;88303400;height:11;length:11;width:11;weight:0.02;quantity:1;"sku_id:""2792837078""}]}"
"{""origin_zip_code"":""25085340""";88307280;88307280;height:38;length:188;width:88;weight:30;quantity:1;"sku_id:""2792849589""}]}"
"{""origin_zip_code"":""25085340""";88308608;88308608;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";88317125;88317125;height:100;length:100;width:100;weight:18.5;quantity:1;"sku_id:""15955242""}]}"
"{""origin_zip_code"":""25085340""";88317200;88317200;height:46;length:188;width:88;weight:10;quantity:1;"sku_id:""34699598""}]}"
"{""origin_zip_code"":""25085340""";88330302;88330302;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";88353698;88353698;height:10;length:10;width:10;weight:0.01;quantity:1;"sku_id:""2792852411""}]}"
"{""origin_zip_code"":""25085340""";88371214;88371214;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""448648585""}]}"
"{""origin_zip_code"":""25085340""";88380000;88380000;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";88702340;88702340;height:11;length:11;width:11;weight:0.02;quantity:1;"sku_id:""2792837078""}]}"
"{""origin_zip_code"":""25085340""";88705652;88705652;height:12;length:12;width:12;weight:0.02;quantity:1;"sku_id:""2792851275""}]}"
"{""origin_zip_code"":""25085340""";88730000;88730000;height:100;length:100;width:100;weight:359.1;quantity:1;"sku_id:""19528789""}]}"
"{""origin_zip_code"":""25085340""";88730000;88730000;height:39;length:188;width:138;weight:1;quantity:1;"sku_id:""652140210""}]}"
"{""origin_zip_code"":""25085340""";88730000;88730000;height:100;length:100;width:100;weight:0.09;quantity:1;"sku_id:""18231730""}]}"
"{""origin_zip_code"":""25085340""";88730000;88730000;height:100;length:100;width:100;weight:35;quantity:1;"sku_id:""23408355""}]}"
"{""origin_zip_code"":""25085340""";88730000;88730000;height:25;length:188;width:138;weight:0.01;quantity:1;"sku_id:""652127779""}]}"
"{""origin_zip_code"":""25085340""";88730000;88730000;height:100;length:100;width:100;weight:0.09;quantity:1;"sku_id:""23408823""}]}"
"{""origin_zip_code"":""25085340""";88802195;88802195;height:38;length:188;width:88;weight:30;quantity:1;"sku_id:""2792849589""}]}"
"{""origin_zip_code"":""25085340""";88803160;88803160;height:11;length:11;width:11;weight:0.02;quantity:1;"sku_id:""2792837078""}]}"
"{""origin_zip_code"":""25085340""";88815670;88815670;height:35;length:188;width:88;weight:1;quantity:1;"sku_id:""50321519""}]}"
"{""origin_zip_code"":""25085340""";88815670;88815670;height:36;length:188;width:88;weight:1;quantity:1;"sku_id:""46395528""}]}"
"{""origin_zip_code"":""25085340""";88815670;88815670;height:36;length:188;width:88;weight:1;quantity:1;"sku_id:""46395546""}]}"
"{""origin_zip_code"":""25085340""";88815670;88815670;height:45;length:90;width:90;weight:0.01;quantity:1;"sku_id:""51262014""}]}"
"{""origin_zip_code"":""25085340""";88815670;88815670;height:25;length:188;width:88;weight:0.01;quantity:1;"sku_id:""652128122""}]}"
"{""origin_zip_code"":""25085340""";88828000;88828000;height:100;length:100;width:100;weight:52;quantity:1;"sku_id:""19510502""}]}"
"{""origin_zip_code"":""25085340""";88860000;88860000;height:44;length:188;width:88;weight:25;quantity:1;"sku_id:""4870470655""}]}"
"{""origin_zip_code"":""25085340""";88860000;88860000;height:35;length:188;width:88;weight:1;quantity:1;"sku_id:""60936715""}]}"
"{""origin_zip_code"":""25085340""";88862000;88862000;height:34;length:34;width:34;weight:0.04;quantity:1;"sku_id:""2792850125""}]}"
"{""origin_zip_code"":""25085340""";88905630;88905630;height:11;length:11;width:11;weight:0.02;quantity:1;"sku_id:""2792837078""}]}"
"{""origin_zip_code"":""25085340""";88930000;88930000;height:36;length:138;width:138;weight:1;quantity:1;"sku_id:""39067359""}]}"
"{""origin_zip_code"":""25085340""";8900000;08900000;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";89080269;89080269;height:35;length:188;width:158;weight:1;quantity:1;"sku_id:""60936755""}]}"
"{""origin_zip_code"":""25085340""";89086051;89086051;height:11;length:11;width:11;weight:0.02;quantity:1;"sku_id:""2792837078""}]}"
"{""origin_zip_code"":""25085340""";89113490;89113490;height:11;length:11;width:11;weight:0.02;quantity:1;"sku_id:""2792837078""}]}"
"{""origin_zip_code"":""25085340""";89157000;89157000;height:40;length:198;width:158;weight:1;quantity:1;"sku_id:""36677269""}]}"
"{""origin_zip_code"":""25085340""";89203305;89203305;height:11;length:16;width:2;weight:1;quantity:1;"sku_id:""34732607""}]}"
"{""origin_zip_code"":""25085340""";89208415;89208415;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""448648585""}]}"
"{""origin_zip_code"":""25085340""";89227690;89227690;height:46;length:188;width:88;weight:10;quantity:1;"sku_id:""34699598""}]}"
"{""origin_zip_code"":""25085340""";89240000;89240000;height:10;length:10;width:10;weight:0.02;quantity:1;"sku_id:""2792851988""}]}"
"{""origin_zip_code"":""25085340""";89240000;89240000;height:35;length:198;width:158;weight:3;quantity:1;"sku_id:""75726189""}]}"
"{""origin_zip_code"":""25085340""";89240000;89240000;height:11;length:11;width:11;weight:0.02;quantity:1;"sku_id:""2792844112""}]}"
"{""origin_zip_code"":""25085340""";89270000;89270000;height:100;length:100;width:100;weight:0.08;quantity:1;"sku_id:""19499116""}]}"
"{""origin_zip_code"":""25085340""";89820000;89820000;height:45;length:90;width:45;weight:0.01;quantity:1;"sku_id:""2792878726""}]}"
"{""origin_zip_code"":""25085340""";89887000;89887000;height:10;length:10;width:10;weight:0.02;quantity:1;"sku_id:""2792864447""}]}"
"{""origin_zip_code"":""25085340""";89950000;89950000;height:22;length:198;width:158;weight:1;quantity:1;"sku_id:""27059679""}]}"
"{""origin_zip_code"":""25085340""";90010000;90010000;height:42;length:188;width:138;weight:35;quantity:1;"sku_id:""125988649""}]}"
"{""origin_zip_code"":""25085340""";90050080;90050080;height:45;length:188;width:138;weight:1;quantity:1;"sku_id:""29849470""}]}"
"{""origin_zip_code"":""25085340""";9015200;09015200;height:42;length:188;width:138;weight:40;quantity:1;"sku_id:""56179989""}]}"
"{""origin_zip_code"":""25085340""";90420030;90420030;height:40;length:188;width:108;weight:0.12;quantity:1;"sku_id:""67246008""}]}"
"{""origin_zip_code"":""25085340""";90470260;90470260;height:100;length:100;width:100;weight:0.08;quantity:1;"sku_id:""19499116""}]}"
"{""origin_zip_code"":""25085340""";90520400;90520400;height:46;length:188;width:88;weight:25;quantity:1;"sku_id:""39029200""}]}"
"{""origin_zip_code"":""25085340""";90550150;90550150;height:100;length:100;width:100;weight:0.01;quantity:1;"sku_id:""16995745""}]}"
"{""origin_zip_code"":""25085340""";9060050;09060050;height:2;length:12;width:12;weight:0.13;quantity:1;"sku_id:""2792830677""}]}"
"{""origin_zip_code"":""25085340""";90620150;90620150;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";90660900;90660900;height:1;length:1;width:1;weight:3;quantity:1;"sku_id:""96911126""}]}"
"{""origin_zip_code"":""25085340""";90670100;90670100;height:40;length:188;width:138;weight:15;quantity:1;"sku_id:""1466469521""}]}"
"{""origin_zip_code"":""25085340""";90690270;90690270;height:40;length:198;width:158;weight:1;quantity:1;"sku_id:""36677269""}]}"
"{""origin_zip_code"":""25085340""";9070270;09070270;height:46;length:188;width:88;weight:25;quantity:1;"sku_id:""39029200""}]}"
"{""origin_zip_code"":""25085340""";9070270;09070270;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""49551685""}]}"
"{""origin_zip_code"":""25085340""";9070270;09070270;height:100;length:100;width:100;weight:55.2;quantity:1;"sku_id:""19497286""}]}"
"{""origin_zip_code"":""25085340""";9070270;09070270;height:100;length:100;width:100;weight:131;quantity:1;"sku_id:""24547452""}]}"
"{""origin_zip_code"":""25085340""";9070561;09070561;height:100;length:100;width:100;weight:1;quantity:1;"sku_id:""26958121""}]}"
"{""origin_zip_code"":""25085340""";9070570;09070570;height:37;length:188;width:88;weight:10;quantity:1;"sku_id:""106498251""}]}"
"{""origin_zip_code"":""25085340""";90830460;90830460;height:10;length:10;width:10;weight:0.01;quantity:1;"sku_id:""2792842942""}]}"
"{""origin_zip_code"":""25085340""";9090509;09090509;height:100;length:100;width:100;weight:52;quantity:1;"sku_id:""19510502""}]}"
"{""origin_zip_code"":""25085340""";9110420;09110420;height:11;length:11;width:11;weight:0.02;quantity:1;"sku_id:""2792844112""}]}"
